pcds,oslaua,lat,long,lsoa21,msoa21
E1 4YD,E09000030,51.522455,-0.046226,E01035670,E02000873
E1 4YE,E09000030,51.519027,-0.058048,E01004322,E02000880
E1 4YF,E09000030,51.519027,-0.058048,E01004322,E02000880
E1 4YG,E09000030,51.519027,-0.058048,E01004322,E02000880
E1 4YH,E09000030,51.522455,-0.046226,E01035670,E02000873
E1 4YJ,E09000030,51.522413,-0.046401,E01035670,E02000873
E1 4YL,E09000030,51.519027,-0.058048,E01004322,E02000880
E1 4YN,E09000030,51.519027,-0.058048,E01004322,E02000880
E1 4YP,E09000030,51.522413,-0.046401,E01035670,E02000873
E1 4YQ,E09000030,51.519027,-0.058048,E01004322,E02000880
E1 4YR,E09000030,51.519027,-0.058048,E01004322,E02000880
E1 4YS,E09000030,51.519027,-0.058048,E01004322,E02000880
E1 4YT,E09000030,51.519027,-0.058048,E01004322,E02000880
E1 4YU,E09000030,51.522413,-0.046401,E01035670,E02000873
E1 4YW,E09000030,51.519027,-0.058048,E01004322,E02000880
E1 4YX,E09000030,51.519027,-0.058048,E01004322,E02000880
E1 4YY,E09000030,51.519027,-0.058048,E01004322,E02000880
E1 4YZ,E09000030,51.519027,-0.058048,E01004322,E02000880
E1 4ZA,E09000030,51.519027,-0.058048,E01004322,E02000880
E1 4ZB,E09000030,51.519027,-0.058048,E01004322,E02000880
E1 4ZD,E09000030,51.519027,-0.058048,E01004322,E02000880
E1 4ZE,E09000030,51.519027,-0.058048,E01004322,E02000880
E1 4ZF,E09000030,51.519027,-0.058048,E01004322,E02000880
E1 5AA,E09000030,51.518992,-0.061927,E01004208,E02000876
E1 5AB,E09000030,51.520221,-0.063922,E01004308,E02000878
E1 5AD,E09000030,51.520794,-0.064806,E01004308,E02000878
E1 5AE,E09000030,51.518463,-0.070166,E01004306,E02000878
E1 5AF,E09000030,51.520448,-0.067819,E01004308,E02000878
E1 5AG,E09000030,51.520193,-0.067109,E01004308,E02000878
E1 5AH,E09000030,51.52092,-0.067035,E01004308,E02000878
E1 5AJ,E09000030,51.520585,-0.066876,E01004308,E02000878
E1 5AL,E09000030,51.52076,-0.06769,E01004308,E02000878
E1 5AN,E09000030,51.522864,-0.056775,E01004212,E02000874
E1 5AP,E09000030,51.521008,-0.06853,E01004308,E02000878
E1 5AQ,E09000030,51.518138,-0.065711,E01004309,E02000878
E1 5AR,E09000030,51.521747,-0.064837,E01035668,E02000872
E1 5AS,E09000030,51.521357,-0.065171,E01004308,E02000878
E1 5AT,E09000030,51.521428,-0.06622,E01004308,E02000878
E1 5AU,E09000030,51.521008,-0.06853,E01004308,E02000878
E1 5AW,E09000030,51.52113,-0.066118,E01004308,E02000878
E1 5AX,E09000030,51.520609,-0.063459,E01004205,E02000876
E1 5AY,E09000030,51.523467,-0.05845,E01004206,E02000876
E1 5AZ,E09000030,51.518882,-0.070494,E01004306,E02000878
E1 5BA,E09000030,51.519872,-0.060751,E01004208,E02000876
E1 5BB,E09000030,51.52011,-0.059876,E01004208,E02000876
E1 5BD,E09000030,51.520389,-0.058812,E01004208,E02000876
E1 5BE,E09000030,51.520025,-0.059116,E01004208,E02000876
E1 5BF,E09000030,51.520607,-0.062752,E01004205,E02000876
E1 5BG,E09000030,51.520609,-0.063459,E01004205,E02000876
E1 5BH,E09000030,51.521456,-0.0641,E01004205,E02000876
E1 5BJ,E09000030,51.5215,-0.063479,E01004205,E02000876
E1 5BL,E09000030,51.522382,-0.063528,E01004205,E02000876
E1 5BN,E09000030,51.519636,-0.062794,E01004205,E02000876
E1 5BP,E09000030,51.519027,-0.058048,E01004322,E02000880
E1 5BQ,E09000030,51.521027,-0.0637,E01004205,E02000876
E1 5BS,E09000030,51.521479,-0.064388,E01004308,E02000878
E1 5BT,E09000030,51.519658,-0.061913,E01004205,E02000876
E1 5BU,E09000030,51.522554,-0.06525,E01035668,E02000872
E1 5BW,E09000030,51.522137,-0.063956,E01004205,E02000876
E1 5BX,E09000030,51.522005,-0.062491,E01004205,E02000876
E1 5BY,E09000030,51.519568,-0.062998,E01004205,E02000876
E1 5BZ,E09000030,51.519416,-0.0625,E01004205,E02000876
E1 5DA,E09000030,51.5202,-0.062092,E01004205,E02000876
E1 5DB,E09000030,51.523351,-0.061238,E01004211,E02000876
E1 5DD,E09000030,51.522506,-0.062845,E01004211,E02000876
E1 5DE,E09000030,51.521566,-0.062049,E01004205,E02000876
E1 5DF,E09000030,51.522045,-0.061639,E01004205,E02000876
E1 5DG,E09000030,51.520088,-0.058565,E01004208,E02000876
E1 5DH,E09000030,51.522804,-0.061319,E01004205,E02000876
E1 5DJ,E09000030,51.520742,-0.060051,E01004205,E02000876
E1 5DL,E09000030,51.521673,-0.059795,E01004205,E02000876
E1 5DN,E09000030,51.522478,-0.06064,E01004205,E02000876
E1 5DP,E09000030,51.522719,-0.060529,E01004205,E02000876
E1 5DQ,E09000030,51.523361,-0.060704,E01004211,E02000876
E1 5DR,E09000030,51.52271,-0.062692,E01004211,E02000876
E1 5DS,E09000030,51.523068,-0.060961,E01004205,E02000876
E1 5DT,E09000030,51.519842,-0.058374,E01004208,E02000876
E1 5DU,E09000030,51.522649,-0.060085,E01004205,E02000876
E1 5DW,E09000030,51.522844,-0.060466,E01004205,E02000876
E1 5DX,E09000030,51.52267,-0.058657,E01004206,E02000876
E1 5DY,E09000030,51.522174,-0.058549,E01004206,E02000876
E1 5DZ,E09000030,51.52337,-0.061813,E01004211,E02000876
E1 5EA,E09000030,51.522875,-0.059052,E01004205,E02000876
E1 5EB,E09000030,51.519027,-0.058048,E01004322,E02000880
E1 5ED,E09000030,51.52069,-0.061812,E01004205,E02000876
E1 5EE,E09000030,51.521003,-0.062231,E01004205,E02000876
E1 5EF,E09000030,51.521014,-0.062937,E01004205,E02000876
E1 5EG,E09000030,51.522093,-0.071065,E01035668,E02000872
E1 5EH,E09000030,51.522027,-0.069251,E01035668,E02000872
E1 5EJ,E09000030,51.521653,-0.069483,E01004306,E02000878
E1 5EL,E09000030,51.521365,-0.062951,E01004205,E02000876
E1 5EN,E09000030,51.51845,-0.067774,E01004309,E02000878
E1 5EP,E09000030,51.523201,-0.068466,E01035668,E02000872
E1 5EQ,E09000030,51.521374,-0.068371,E01004308,E02000878
E1 5ER,E09000030,51.52247,-0.07102,E01035668,E02000872
E1 5ES,E09000030,51.522697,-0.067378,E01035668,E02000872
E1 5ET,E09000030,51.522875,-0.059052,E01004205,E02000876
E1 5EU,E09000030,51.520826,-0.070066,E01004306,E02000878
E1 5EW,E09000030,51.522701,-0.070895,E01035668,E02000872
E1 5EX,E09000030,51.519027,-0.058048,E01004322,E02000880
E1 5EY,E09000030,51.522846,-0.060582,E01004205,E02000876
E1 5EZ,E09000030,51.520818,-0.069562,E01004306,E02000878
E1 5FA,E09000030,51.522597,-0.0662,E01035668,E02000872
E1 5FB,E09000030,51.523057,-0.064667,E01035668,E02000872
E1 5FD,E09000030,51.519027,-0.058048,E01004322,E02000880
E1 5FE,E09000030,51.521027,-0.0637,E01004205,E02000876
E1 5FF,E09000030,51.522065,-0.06011,E01004205,E02000876
E1 5FG,E09000030,51.521027,-0.0637,E01004205,E02000876
E1 5FH,E09000030,51.521027,-0.0637,E01004205,E02000876
E1 5FJ,E09000030,51.519027,-0.058048,E01004322,E02000880
E1 5FL,E09000030,51.519027,-0.058048,E01004322,E02000880
E1 5FN,E09000030,51.519027,-0.058048,E01004322,E02000880
E1 5FP,E09000030,51.519027,-0.058048,E01004322,E02000880
E1 5FQ,E09000030,51.522783,-0.066552,E01035668,E02000872
E1 5FR,E09000030,51.519027,-0.058048,E01004322,E02000880
E1 5FS,E09000030,51.520818,-0.069562,E01004306,E02000878
E1 5FT,E09000030,51.519027,-0.058048,E01004322,E02000880
E1 5FU,E09000030,51.522625,-0.066804,E01035668,E02000872
E1 5FW,E09000030,51.519027,-0.058048,E01004322,E02000880
E1 5FX,E09000030,51.519027,-0.058048,E01004322,E02000880
E1 5FY,E09000030,51.522209,-0.071002,E01035668,E02000872
E1 5FZ,E09000030,51.522739,-0.063873,E01004205,E02000876
E1 5GA,E09000030,51.523072,-0.063945,E01004205,E02000876
E1 5GB,E09000030,51.523053,-0.063341,E01004211,E02000876
E1 5GD,E09000030,51.518319,-0.065228,E01004308,E02000878
E1 5GE,E09000030,51.522804,-0.058046,E01004212,E02000874
E1 5GF,E09000030,51.523251,-0.05735,E01004206,E02000876
E1 5HA,E09000030,51.520889,-0.070078,E01004306,E02000878
E1 5HB,E09000030,51.520157,-0.071449,E01004306,E02000878
E1 5HD,E09000030,51.520681,-0.071081,E01004306,E02000878
E1 5HF,E09000030,51.520692,-0.068472,E01004308,E02000878
E1 5HG,E09000030,51.520649,-0.066398,E01004308,E02000878
E1 5HH,E09000030,51.520225,-0.067958,E01004309,E02000878
E1 5HJ,E09000030,51.522268,-0.066401,E01035668,E02000872
E1 5HL,E09000030,51.519027,-0.058048,E01004322,E02000880
E1 5HN,E09000030,51.519027,-0.058048,E01004322,E02000880
E1 5HP,E09000030,51.518241,-0.064323,E01004309,E02000878
